,score,predicate,subject,object
1065,3,36993,27451,33383
1066,3,36993,34022,34292
1067,3,36993,34298,34313
1068,3,36993,34073,33988
1069,3,36993,33426,27102
1070,3,36993,33826,27230
1071,3,36993,27637,27216
1072,3,36993,34314,34315
1073,3,36993,26940,33872
1074,3,36993,34265,34266
1075,3,36993,36860,30374
1076,3,36993,26647,34534
1077,3,36993,33853,27843
1078,3,36993,36520,36497
1079,3,36993,36504,36410
1080,3,36993,26595,33605
1081,3,36993,31716,33772
1082,3,36993,33727,27384
1083,3,36993,30279,33815
1084,3,36993,36759,33774
1085,3,36993,34323,34316
1086,3,36993,36245,36246
1087,3,36993,34300,34301
1088,3,36993,34258,34253
1089,3,36993,34370,33954
1090,3,36993,34461,34416
1091,3,36993,36777,34537
1092,3,36993,36631,34079
1093,3,36993,30464,34495
1094,3,36993,36738,36740
1095,3,36993,26657,33612
1096,3,36993,36437,27293
1097,3,36993,34583,34515
1098,3,36993,33993,33970
1099,3,36993,34218,33988
1100,3,36993,36785,33611
1101,3,36993,36100,26601
1102,3,36993,33947,34019
1103,3,36993,27239,33605
1104,3,36993,34199,34135
1105,3,36993,36607,36613
1106,3,36993,36240,31725
1107,3,36993,34460,34462
1108,3,36993,34220,34036
1109,3,36993,27066,27462
1110,3,36993,27187,27445
1111,3,36993,34033,34287
1112,3,36993,27484,26812
1113,3,36993,36773,36322
1114,3,36993,34044,33980
1115,3,36993,33869,34590
1116,3,36993,36249,36250
1117,3,36993,33862,27224
1118,3,36993,26643,26637
1119,3,36993,34223,34385
1120,3,36993,36594,33841
1121,3,36993,33981,34222
1122,3,36993,33411,33352
1123,3,36993,34255,33985
1124,3,36993,27135,26995
1125,3,36993,36498,34728
1126,3,36993,34057,34283
1127,3,36993,27095,27121
1128,3,36993,33956,34044
1129,3,36993,33977,33962
1130,3,36993,27658,27467
1131,3,36993,27311,27509
1132,3,36993,26619,26609
1133,3,36993,36499,36505
1134,3,36993,34322,34317
1135,3,36993,34576,26653
1136,3,36993,26625,31673
1137,3,36993,36760,36782
1138,3,36993,26957,26610
1139,3,36993,30104,26657
1140,3,36993,34241,34065
1141,3,36993,34344,33960
1142,3,36993,26840,26919
1143,3,36993,33794,33841
1144,3,36993,36766,26600
1145,3,36993,34475,33771
1146,3,36993,34416,34417
1147,3,36993,36780,33819
1148,3,36993,36656,36553
1149,3,36993,34015,34299
1150,3,36993,33945,33987
1151,3,36993,27696,26973
1152,3,36993,33360,27279
1153,3,36993,33954,34393
1154,3,36993,33937,33927
1155,3,36993,34549,34496
1156,3,36993,33717,26539
1157,3,36993,36720,36718
1158,3,36993,33930,33937
1159,3,36993,34541,34489
1160,3,36993,33919,33922
1161,3,36993,26886,27587
1162,3,36993,34685,36773
1163,3,36993,34226,34044
1164,3,36993,34535,26607
1165,3,36993,34019,34393
1166,3,36993,27195,36076
1167,3,36993,28841,26649
1168,3,36993,29567,31721
1169,3,36993,27129,26963
1170,3,36993,26651,26610
1171,3,36993,33893,33892
1172,3,36993,34221,34038
1173,3,36993,26765,26934
1174,3,36993,34575,31649
1175,3,36993,27456,33790
1176,3,36993,27413,27578
1177,3,36993,33938,33925
1178,3,36993,36583,36958
1179,3,36993,33848,27366
1180,3,36993,34536,36773
1181,3,36993,33872,27293
1182,3,36993,34589,36763
1183,3,36993,27283,33869
1184,3,36993,36664,33841
1185,3,36993,34058,34057
1186,3,36993,33952,33974
1187,3,36993,33722,36782
1188,3,36993,34394,33981
1189,3,36993,26974,27514
1190,3,36993,31418,26798
1191,3,36993,27046,27467
1192,3,36993,34429,34493
1193,3,36993,36046,26931
1194,3,36993,36506,36501
1195,3,36993,33926,33937
1196,3,36993,26645,26618
1197,3,36993,34538,33771
1198,3,36993,36951,27736
1199,3,36993,36500,36497
1200,3,36993,26665,27383
1201,3,36993,31364,26812
1202,3,36993,36630,34514
1203,3,36993,36448,28841
1204,3,36993,36775,31673
1205,3,36993,26847,26798
1206,3,36993,27395,27331
1207,3,36993,34301,34295
1208,3,36993,32529,36773
1209,3,36993,34388,34256
1210,3,36993,34543,27550
1211,3,36993,27224,27652
1212,3,36993,36106,36266
1213,3,36993,36739,36732
1214,3,36993,28263,27230
1215,3,36993,27129,27337
1216,3,36993,36862,26685
1217,3,36993,34646,33854
1218,3,36993,26904,26608
1219,3,36993,34649,36661
1220,3,36993,34008,34011
1221,3,36993,34151,34451
1222,3,36993,34059,33964
1223,3,36993,33983,33981
1224,3,36993,34286,34013
1225,3,36993,36427,34581
1226,3,36993,34234,33970
1227,3,36993,26768,33815
1228,3,36993,27210,27462
1229,3,36993,34974,33851
1230,3,36993,27013,27210
1231,3,36993,34385,34358
1232,3,36993,33975,34041
1233,3,36993,34288,34299
1234,3,36993,34027,34016
1235,3,36993,30569,34493
1236,3,36993,34003,34219
1237,3,36993,33826,33611
1238,3,36993,28568,26625
1239,3,36993,36048,33612
1240,3,36993,36517,36410
1241,3,36993,36512,36505
1242,3,36993,27403,27342
1243,3,36993,27058,26637
1244,3,36993,26894,33773
1245,3,36993,36860,26611
1246,3,36993,36496,36497
1247,3,36993,34571,27165
1248,3,36993,34513,34470
1249,3,36993,33605,26763
1250,3,36993,27282,33872
1251,3,36993,34338,34287
1252,3,36993,36653,26637
1253,3,36993,33772,28841
1254,3,36993,36478,34621
1255,3,36993,26640,26625
1256,3,36993,34871,33324
1257,3,36993,27267,26922
1258,3,36993,36615,36264
1259,3,36993,34635,34475
1260,3,36993,34532,26625
1261,3,36993,27290,34728
1262,3,36993,27320,27578
1263,3,36993,34215,33987
1264,3,36993,36522,36501
1265,3,36993,26540,26647
1266,3,36993,34798,34272
1267,3,36993,26963,27337
1268,3,36993,27110,26611
1269,3,36993,34034,34285
1270,3,36993,36827,34486
1271,3,36993,33564,27347
1272,3,36993,31669,33841
1273,3,36993,34603,33853
1274,3,36993,33832,27230
1275,3,36993,36764,29651
1276,3,36993,26609,26618
1277,3,36993,34758,27550
1278,3,36993,26638,26647
1279,3,36993,26679,27549
1280,3,36993,34287,34030
1281,3,36993,36770,27803
1282,3,36993,26911,33792
1283,3,36993,34424,33988
1284,3,36993,36559,34650
1285,3,36993,36503,36794
1286,3,36993,33982,33995
1287,3,36993,26649,26643
1288,3,36993,26940,31725
1289,3,36993,33590,26648
1290,3,36993,26501,27366
1291,3,36993,33747,33748
1292,3,36993,34508,26763
1293,3,36993,36582,26650
1294,3,36993,36844,33869
1295,3,36993,34502,33854
1296,3,36993,34268,36865
1297,3,36993,33345,33854
1298,3,36993,27219,26763
1299,3,36993,33951,33973
1300,3,36993,36486,33722
1301,3,36993,31728,36969
1302,3,36993,27764,26936
1303,3,36993,36335,33774
1304,3,36993,36432,31681
1305,3,36993,33876,30485
1306,3,36993,33931,33924
1307,3,36993,36774,31673
1308,3,36993,36631,34514
1309,3,36993,34261,34263
1310,3,36993,36766,34581
1311,3,36993,27119,33611
1312,3,36993,34352,34393
1313,3,36993,36736,36732
1314,3,36993,36581,33322
1315,3,36993,33369,33505
1316,3,36993,29088,26611
1317,3,36993,33911,33912
1318,3,36993,36560,36559
1319,3,36993,34566,33590
1320,3,36993,36963,36964
1321,3,36993,30827,27346
1322,3,36993,34519,26798
1323,3,36993,36420,29651
1324,3,36993,34520,27366
1325,3,36993,33479,27141
1326,3,36993,33973,33964
1327,3,36993,36039,36043
1328,3,36993,27545,27047
1329,3,36993,34069,33983
1330,3,36993,33924,33926
1331,3,36993,34236,33968
1332,3,36993,34295,34296
1333,3,36993,34011,34019
1334,3,36993,36762,34581
1335,3,36993,27102,26625
1336,3,36993,26862,27541
1337,3,36993,27514,27181
1338,3,36993,33896,33891
1339,3,36993,33909,33905
1340,3,36993,34511,33490
1341,3,36993,27023,26649
1342,3,36993,33938,33924
1343,3,36993,36889,36740
1344,3,36993,36495,33962
1345,3,36993,33858,30053
1346,3,36993,34351,34394
1347,3,36993,34414,34418
1348,3,36993,26739,27001
1349,3,36993,34254,33983
1350,3,36993,36767,34581
1351,3,36993,33490,33842
1352,3,36993,36606,36610
1353,3,36993,34183,36654
1354,3,36993,26990,34531
1355,3,36993,34455,34282
1356,3,36993,26645,26630
1357,3,36993,34068,33987
1358,3,36993,36501,34728
1359,3,36993,30911,31673
1360,3,36993,26665,27392
1361,3,36993,34310,33961
1362,3,36993,33472,34644
1363,3,36993,34028,34287
1364,3,36993,36108,36064
1365,3,36993,36420,26653
1366,3,36993,34316,34318
1367,3,36993,33994,34338
1368,3,36993,34259,33983
1369,3,36993,34301,34292
1370,3,36993,26902,26798
1371,3,36993,32529,33771
1372,3,36993,33803,28841
1373,3,36993,34200,34397
1374,3,36993,34462,34416
1375,3,36993,33554,36410
1376,3,36993,26614,26646
1377,3,36993,27987,27986
1378,3,36993,27797,27637
1379,3,36993,36260,36257
1380,3,36993,27344,27467
1381,3,36993,33930,33927
1382,3,36993,28847,26643
1383,3,36993,34008,33970
1384,3,36993,34071,34396
1385,3,36993,27778,27467
1386,3,36993,27122,26798
1387,3,36993,36631,36628
1388,3,36993,36563,33841
1389,3,36993,36524,36505
1390,3,36993,28841,26643
1391,3,36993,34065,33967
1392,3,36993,26819,27811
1393,3,36993,26885,27320
1394,3,36993,26608,26643
1395,3,36993,34317,34074
1396,3,36993,33920,33938
1397,3,36993,36798,34484
1398,3,36993,36866,36867
1399,3,36993,33881,26645
1400,3,36993,34222,33970
1401,3,36993,36522,36410
1402,3,36993,36349,26649
1403,3,36993,36541,34477
1404,3,36993,34380,33944
1405,3,36993,33969,34041
1406,3,36993,34235,34060
1407,3,36993,34500,27982
1408,3,36993,34007,34338
1409,3,36993,34625,26649
1410,3,36993,34017,34299
1411,3,36993,33991,33967
1412,3,36993,26650,28847
1413,3,36993,33935,33937
1414,3,36993,31747,26903
1415,3,36993,36256,36255
1416,3,36993,33549,27413
1417,3,36993,33824,27230
1418,3,36993,34539,28131
1419,3,36993,33514,36365
1420,3,36993,34328,33950
1421,3,36993,33948,34305
1422,3,36993,36643,34475
1423,3,36993,34414,34417
1424,3,36993,35055,31673
1425,3,36993,33859,31709
1426,3,36993,34628,34590
1427,3,36993,36744,36893
1428,3,36993,27996,27235
1429,3,36993,36259,36261
1430,3,36993,36746,34268
1431,3,36993,26961,27293
1432,3,36993,36827,34485
1433,3,36993,33979,33962
1434,3,36993,34318,34321
1435,3,36993,34233,33987
1436,3,36993,36552,36657
1437,3,36993,34242,34385
1438,3,36993,27167,34508
1439,3,36993,31755,33790
1440,3,36993,27174,27627
1441,3,36993,34030,34338
1442,3,36993,34580,27293
1443,3,36993,36481,33872
1444,3,36993,34452,34338
1445,3,36993,34531,33774
1446,3,36993,36557,33322
1447,3,36993,26927,27331
1448,3,36993,34003,33960
1449,3,36993,27817,26798
1450,3,36993,30380,26753
1451,3,36993,36726,36965
1452,3,36993,27965,34553
1453,3,36993,36479,29677
1454,3,36993,34762,33612
1455,3,36993,26503,33605
1456,3,36993,36496,36501
1457,3,36993,33352,26782
1458,3,36993,33918,33924
1459,3,36993,36186,33854
1460,3,36993,36141,34483
1461,3,36993,34207,34010
1462,3,36993,34536,28841
1463,3,36993,27763,34192
1464,3,36993,27342,26868
1465,3,36993,26925,36818
1466,3,36993,27277,26868
1467,3,36993,36018,27808
1468,3,36993,33988,33951
1469,3,36993,29717,33771
1470,3,36993,29128,27404
1471,3,36993,34593,26625
1472,3,36993,27120,27293
1473,3,36993,34013,34020
1474,3,36993,35192,27229
1475,3,36993,34691,34692
1476,3,36993,33819,26634
1477,3,36993,36664,33771
1478,3,36993,36561,34650
1479,3,36993,27442,34522
1480,3,36993,26955,27293
1481,3,36993,34015,33993
1482,3,36993,36867,36893
1483,3,36993,34578,36775
1484,3,36993,34137,34265
1485,3,36993,27297,27061
1486,3,36993,34667,27540
1487,3,36993,33957,33956
1488,3,36993,27176,27095
1489,3,36993,33966,34388
1490,3,36993,35128,33415
1491,3,36993,34086,26648
1492,3,36993,36364,31649
1493,3,36993,33514,26858
1494,3,36993,33574,33856
1495,3,36993,33924,33925
1496,3,36993,26520,27250
1497,3,36993,34319,34321
1498,3,36993,26638,36794
1499,3,36993,34135,34302
1500,3,36993,34275,34276
1501,3,36993,33495,33415
1502,3,36993,27805,28841
1503,3,36993,36861,34268
1504,3,36993,36247,33611
1505,3,36993,33901,33896
1506,3,36993,27256,27210
1507,3,36993,34393,34046
1508,3,36993,33707,33790
1509,3,36993,27853,26719
1510,3,36993,33907,33905
1511,3,36993,33894,33896
1512,3,36993,36361,26636
1513,3,36993,29965,36348
1514,3,36993,34594,36760
1515,3,36993,34509,27811
1516,3,36993,34321,34323
1517,3,36993,34244,33960
1518,3,36993,34268,36742
1519,3,36993,33490,33739
1520,3,36993,31321,27109
1521,3,36993,34054,33944
1522,3,36993,33842,33802
1523,3,36993,34640,36119
1524,3,36993,33922,33934
1525,3,36993,36881,34464
1526,3,36993,27490,36349
1527,3,36993,33912,33904
1528,3,36993,34584,34750
1529,3,36993,36581,33322
1530,3,36993,33970,33978
1531,3,36993,34498,34496
1532,3,36993,33917,33937
1533,3,36993,36434,36064
1534,3,36993,33929,33927
1535,3,36993,27429,27141
1536,3,36993,36429,26649
1537,3,36993,33976,33951
1538,3,36993,34597,34516
1539,3,36993,27392,27464
1540,3,36993,33524,26917
1541,3,36993,28536,26922
1542,3,36993,26694,33559
1543,3,36993,34022,34336
1544,3,36993,34298,34017
1545,3,36993,27644,33572
1546,3,36993,34046,33946
1547,3,36993,36173,26868
1548,3,36993,33739,27230
1549,3,36993,26629,29181
1550,3,36993,34632,34531
1551,3,36993,33708,33709
1552,3,36993,34534,31708
1553,3,36993,27723,33529
1554,3,36993,31666,31655
1555,3,36993,36520,36501
1556,3,36993,28263,26609
1557,3,36993,36237,36238
1558,3,36993,34749,33674
1559,3,36993,34024,34287
1560,3,36993,34071,33944
1561,3,36993,28841,26625
1562,3,36993,36585,26650
1563,3,36993,28086,27550
1564,3,36993,36084,27550
1565,3,36993,34502,34475
1566,3,36993,36493,34135
1567,3,36993,34258,33984
1568,3,36993,34370,34371
1569,3,36993,27178,27590
1570,3,36993,27694,33490
1571,3,36993,36440,34621
1572,3,36993,26657,33611
1573,3,36993,34181,34101
1574,3,36993,26740,27404
1575,3,36993,36554,27293
1576,3,36993,36654,27293
1577,3,36993,34314,34319
1578,3,36993,33939,33924
1579,3,36993,27328,27250
1580,3,36993,26600,29542
1581,3,36993,34218,33961
1582,3,36993,36512,36501
1583,3,36993,36785,27211
1584,3,36993,34525,33790
1585,3,36993,36860,36108
1586,3,36993,36504,36497
1587,3,36993,33417,26800
1588,3,36993,33605,27101
1589,3,36993,36607,36612
1590,3,36993,34039,33950
1591,3,36993,34460,34461
1592,3,36993,26665,27464
1593,3,36993,31716,34486
1594,3,36993,34033,34013
1595,3,36993,28071,30374
1596,3,36993,36607,36611
1597,3,36993,30279,31668
1598,3,36993,34044,33954
1599,3,36993,36759,26637
1600,3,36993,27293,26763
1601,3,36993,33860,36794
1602,3,36993,33981,33994
1603,3,36993,27281,26929
1604,3,36993,33411,27514
1605,3,36993,36733,36734
1606,3,36993,34461,34415
1607,3,36993,34255,33944
1608,3,36993,26610,26619
1609,3,36993,36738,36740
1610,3,36993,36437,36679
1611,3,36993,36498,36410
1612,3,36993,34583,29725
1613,3,36993,33977,33978
1614,3,36993,34293,34298
1615,3,36993,33993,34010
1616,3,36993,36100,26649
1617,3,36993,36040,36043
1618,3,36993,36499,34728
1619,3,36993,33947,34393
1620,3,36993,27239,33605
1621,3,36993,33566,33605
1622,3,36993,26625,26649
1623,3,36993,26606,26630
1624,3,36993,26854,27549
1625,3,36993,34220,34036
1626,3,36993,27187,27445
1627,3,36993,36763,26625
1628,3,36993,36773,31710
1629,3,36993,33794,34512
1630,3,36993,26536,26557
1631,3,36993,36221,31708
1632,3,36993,34484,31680
1633,3,36993,34223,34358
1634,3,36993,36891,36685
1635,3,36993,36656,36552
1636,3,36993,27435,27320
1637,3,36993,36961,26601
1638,3,36993,27696,26973
1639,3,36993,33937,33922
1640,3,36993,27135,26995
1641,3,36993,27279,26591
1642,3,36993,34283,34016
1643,3,36993,36735,36733
1644,3,36993,36469,34484
1645,3,36993,33959,34060
1646,3,36993,27431,27510
1647,3,36993,26619,36786
1648,3,36993,34535,31708
1649,3,36993,34322,34321
1650,3,36993,34221,34222
1651,3,36993,30508,26661
1652,3,36993,35055,26637
1653,3,36993,27427,26763
1654,3,36993,27229,33611
1655,3,36993,34475,33869
1656,3,36993,36664,36411
1657,3,36993,34058,34042
1658,3,36993,33952,33954
1659,3,36993,36780,33611
1660,3,36993,34394,34007
1661,3,36993,33954,34074
1662,3,36993,26974,27514
1663,3,36993,26644,29651
1664,3,36993,27672,26927
1665,3,36993,27167,34508
1666,3,36993,36799,34524
1667,3,36993,34286,34285
1668,3,36993,36720,36717
1669,3,36993,34514,34728
1670,3,36993,34685,36064
1671,3,36993,34226,33951
1672,3,36993,36630,36631
1673,3,36993,27195,29546
1674,3,36993,29567,28553
1675,3,36993,33994,34011
1676,3,36993,36880,36692
1677,3,36993,27491,26662
1678,3,36993,34388,33952
1679,3,36993,34543,27550
1680,3,36993,26808,34525
1681,3,36993,34536,27803
1682,3,36993,31418,27418
1683,3,36993,36739,34268
1684,3,36993,34674,29679
1685,3,36993,34414,34415
1686,3,36993,27599,26610
1687,3,36993,34008,33987
1688,3,36993,36763,26637
1689,3,36993,34659,34522
1690,3,36993,34169,36264
1691,3,36993,36449,36439
1692,3,36993,34068,33988
1693,3,36993,34234,33969
1694,3,36993,36500,36501
1695,3,36993,33976,34226
1696,3,36993,34486,33841
1697,3,36993,31364,26812
1698,3,36993,36488,33996
1699,3,36993,34385,34306
1700,3,36993,36262,33992
1701,3,36993,36098,31710
1702,3,36993,26847,26991
1703,3,36993,27395,26980
1704,3,36993,34027,34026
1705,3,36993,26800,28008
1706,3,36993,33847,33611
1707,3,36993,32529,34533
1708,3,36993,36048,28026
1709,3,36993,27431,27328
1710,3,36993,27224,27066
1711,3,36993,34257,33977
1712,3,36993,36860,26647
1713,3,36993,26637,26625
1714,3,36993,27814,33557
1715,3,36993,36590,34512
1716,3,36993,36862,35580
1717,3,36993,34646,27843
1718,3,36993,27537,33529
1719,3,36993,27805,26611
1720,3,36993,33772,26625
1721,3,36993,36478,33869
1722,3,36993,33983,34256
1723,3,36993,36427,26642
1724,3,36993,36315,34521
1725,3,36993,26763,27413
1726,3,36993,26657,33837
1727,3,36993,27290,36410
1728,3,36993,33894,33895
1729,3,36993,34215,34349
1730,3,36993,27302,27397
1731,3,36993,33774,26625
1732,3,36993,36573,33771
1733,3,36993,36362,31709
1734,3,36993,34798,34271
1735,3,36993,27148,26694
1736,3,36993,31664,26685
1737,3,36993,36504,36505
1738,3,36993,27282,31725
1739,3,36993,36764,26649
1740,3,36993,29194,27627
1741,3,36993,36458,36437
1742,3,36993,27218,33872
1743,3,36993,36759,26643
1744,3,36993,26919,27250
1745,3,36993,33827,34526
1746,3,36993,34305,34224
1747,3,36993,34635,33869
1748,3,36993,34046,33963
1749,3,36993,34070,33988
1750,3,36993,33747,33748
1751,3,36993,36844,33771
1752,3,36993,33606,30911
1753,3,36993,33985,33971
1754,3,36993,27110,27578
1755,3,36993,33951,34065
1756,3,36993,27506,27116
1757,3,36993,34679,29542
1758,3,36993,36665,34503
1759,3,36993,33564,33750
1760,3,36993,36608,36612
1761,3,36993,34603,28208
1762,3,36993,33931,33937
1763,3,36993,36480,26779
1764,3,36993,34287,34003
1765,3,36993,33908,33907
1766,3,36993,33891,33893
1767,3,36993,36428,35198
1768,3,36993,26656,26620
1769,3,36993,34427,34033
1770,3,36993,36559,36561
1771,3,36993,26719,26903
1772,3,36993,34648,27153
1773,3,36993,26674,27696
1774,3,36993,34319,34316
1775,3,36993,34367,33994
1776,3,36993,33426,34581
1777,3,36993,33982,33964
1778,3,36993,36810,34581
1779,3,36993,27128,26606
1780,3,36993,26607,34561
1781,3,36993,33590,36773
1782,3,36993,36769,27540
1783,3,36993,34508,31755
1784,3,36993,36582,36186
1785,3,36993,33605,27250
1786,3,36993,33345,33854
1787,3,36993,36345,28553
1788,3,36993,34295,34299
1789,3,36993,34623,26607
1790,3,36993,33885,33919
1791,3,36993,28071,36860
1792,3,36993,26862,27434
1793,3,36993,34000,27404
1794,3,36993,27290,36497
1795,3,36993,27764,26690
1796,3,36993,31652,33305
1797,3,36993,33899,33898
1798,3,36993,34511,33490
1799,3,36993,26653,31710
1800,3,36993,36743,36736
1801,3,36993,34261,34262
1802,3,36993,34561,26624
1803,3,36993,36736,34268
1804,3,36993,36671,36440
1805,3,36993,36549,26601
1806,3,36993,36596,26626
1807,3,36993,29088,26647
1808,3,36993,34214,33996
1809,3,36993,34585,34471
1810,3,36993,34254,34069
1811,3,36993,34566,26622
1812,3,36993,33732,33324
1813,3,36993,33950,33975
1814,3,36993,34014,34016
1815,3,36993,36606,36608
1816,3,36993,34519,27516
1817,3,36993,26636,26630
1818,3,36993,34520,30911
1819,3,36993,34608,30053
1820,3,36993,33973,33987
1821,3,36993,36039,36041
1822,3,36993,34242,34065
1823,3,36993,34470,26868
1824,3,36993,34455,34025
1825,3,36993,34069,33966
1826,3,36993,34296,34298
1827,3,36993,27380,26812
1828,3,36993,34029,34010
1829,3,36993,36762,26643
1830,3,36993,27102,34536
1831,3,36993,34676,34677
1832,3,36993,27514,27181
1833,3,36993,33994,33944
1834,3,36993,36316,34513
1835,3,36993,27155,27372
1836,3,36993,34018,34010
1837,3,36993,36961,36773
1838,3,36993,33909,33904
1839,3,36993,27023,26643
1840,3,36993,34665,33771
1841,3,36993,34462,34415
1842,3,36993,33554,36497
1843,3,36993,26614,26627
