,predicate,subject,object,sub,pred,obj
699,8988,11991,9070,9070,8988,11991
700,8892,11991,8891,8891,8892,11991
701,2801,11991,8858,8858,2801,11991
702,8609,11991,2809,2809,8609,11991
703,2318,11991,9573,9573,2318,11991
704,3228,11991,2454,2454,3228,11991
705,8979,11991,9386,9386,8979,11991
706,9008,11991,9010,9010,9008,11991
707,1518,11991,11968,11968,1518,11991
708,1988,11991,9587,9587,1988,11991
709,11738,11991,11737,11737,11738,11991
710,4206,11991,2281,2281,4206,11991
711,2126,11991,8876,8876,2126,11991
712,11258,11991,11253,11253,11258,11991
713,2981,11991,11319,11319,2981,11991
714,9336,11991,9006,9006,9336,11991
715,2465,11991,2044,2044,2465,11991
716,9726,11991,11517,11517,9726,11991
717,8958,11991,9057,9057,8958,11991
718,2514,11991,3078,3078,2514,11991
719,9285,11991,9284,9284,9285,11991
720,3551,11991,9611,9611,3551,11991
721,9233,11991,9232,9232,9233,11991
722,9653,11991,11949,11949,9653,11991
723,8879,11991,11952,11952,8879,11991
724,11816,11991,2208,2208,11816,11991
725,6719,11991,2011,2011,6719,11991
726,9361,11991,9383,9383,9361,11991
727,4253,11991,11773,11773,4253,11991
728,1606,11991,11106,11106,1606,11991
729,2093,11991,1777,1777,2093,11991
730,1641,11991,1682,1682,1641,11991
731,1817,11991,2393,2393,1817,11991
732,11263,11991,9025,9025,11263,11991
733,9491,11991,5567,5567,9491,11991
734,9300,11991,9299,9299,9300,11991
735,8969,11991,9001,9001,8969,11991
736,8788,11991,8824,8824,8788,11991
737,9028,11991,9307,9307,9028,11991
738,9726,11991,11515,11515,9726,11991
739,8788,11991,2195,2195,8788,11991
740,9527,11991,2963,2963,9527,11991
741,1606,11991,2056,2056,1606,11991
742,11264,11991,11104,11104,11264,11991
743,11558,11991,11630,11630,11558,11991
744,11408,11991,11494,11494,11408,11991
745,8728,11991,11107,11107,8728,11991
746,9469,11991,9511,9511,9469,11991
747,8982,11991,9247,9247,8982,11991
748,9001,11991,9002,9002,9001,11991
749,11262,11991,11860,11860,11262,11991
750,1651,11991,11651,11651,1651,11991
751,9594,11991,9647,9647,9594,11991
752,1609,11991,8770,8770,1609,11991
753,2460,11991,2001,2001,2460,11991
754,9495,11991,11468,11468,9495,11991
755,8964,11991,8981,8981,8964,11991
756,1641,11991,11345,11345,1641,11991
757,9017,11991,9326,9326,9017,11991
758,4179,11991,11425,11425,4179,11991
759,1605,11991,11967,11967,1605,11991
760,3839,11991,4126,4126,3839,11991
761,5277,11991,1766,1766,5277,11991
762,11322,11991,11642,11642,11322,11991
763,1635,11991,9530,9530,1635,11991
764,11503,11991,2288,2288,11503,11991
765,3551,11991,1541,1541,3551,11991
766,9004,11991,9286,9286,9004,11991
767,11746,11991,11745,11745,11746,11991
768,11607,11991,11610,11610,11607,11991
769,6445,11991,6422,6422,6445,11991
770,2809,11991,8940,8940,2809,11991
771,1796,11991,2401,2401,1796,11991
772,9414,11991,9461,9461,9414,11991
773,1852,11991,1961,1961,1852,11991
774,2497,11991,1892,1892,2497,11991
775,9329,11991,9328,9328,9329,11991
776,8903,11991,8909,8909,8903,11991
777,9513,11991,9580,9580,9513,11991
778,1646,11991,11762,11762,1646,11991
779,1639,11991,8830,8830,1639,11991
780,2291,11991,9664,9664,2291,11991
781,11408,11991,11511,11511,11408,11991
782,2981,11991,11768,11768,2981,11991
783,5051,11991,8610,8610,5051,11991
784,9475,11991,8851,8851,9475,11991
785,2326,11991,2265,2265,2326,11991
786,1609,11991,11501,11501,1609,11991
787,2364,11991,11495,11495,2364,11991
788,11588,11991,11587,11587,11588,11991
789,1796,11991,2318,2318,1796,11991
790,8603,11991,11613,11613,8603,11991
791,8598,11991,8611,8611,8598,11991
792,11724,11991,11885,11885,11724,11991
793,1609,11991,1538,1538,1609,11991
794,2139,11991,2217,2217,2139,11991
795,1641,11991,9493,9493,1641,11991
796,2364,11991,2108,2108,2364,11991
797,9011,11991,9032,9032,9011,11991
798,1598,11991,3285,3285,1598,11991
799,2693,11991,1700,1700,2693,11991
800,1651,11991,11430,11430,1651,11991
801,8958,11991,8968,8968,8958,11991
802,11388,11991,11413,11413,11388,11991
803,1639,11991,1607,1607,1639,11991
804,9497,11991,11772,11772,9497,11991
805,8156,11991,9548,9548,8156,11991
806,9205,11991,9285,9285,9205,11991
807,4179,11991,11764,11764,4179,11991
808,8957,11991,9350,9350,8957,11991
809,8503,11991,8367,8367,8503,11991
810,9285,11991,9279,9279,9285,11991
811,8902,11991,8909,8909,8902,11991
812,11495,11991,11514,11514,11495,11991
813,11559,11991,11558,11558,11559,11991
814,1599,11991,1647,1647,1599,11991
815,6671,11991,11418,11418,6671,11991
816,11791,11991,2231,2231,11791,11991
817,2208,11991,2119,2119,2208,11991
818,8912,11991,8911,8911,8912,11991
819,9476,11991,11036,11036,9476,11991
820,8745,11991,1980,1980,8745,11991
821,9298,11991,9293,9293,9298,11991
822,9023,11991,9009,9009,9023,11991
823,11963,11991,11964,11964,11963,11991
824,11732,11991,11692,11692,11732,11991
825,8343,11991,11554,11554,8343,11991
826,9726,11991,11082,11082,9726,11991
827,9475,11991,9500,9500,9475,11991
828,2318,11991,8874,8874,2318,11991
829,8976,11991,9040,9040,8976,11991
830,2411,11991,2634,2634,2411,11991
831,8950,11991,11493,11493,8950,11991
832,9299,11991,9292,9292,9299,11991
833,4220,11991,8707,8707,4220,11991
834,8609,11991,2117,2117,8609,11991
835,11738,11991,11734,11734,11738,11991
836,8913,11991,8912,8912,8913,11991
837,5909,11991,4086,4086,5909,11991
838,8976,11991,8969,8969,8976,11991
839,2291,11991,9519,9519,2291,11991
840,8981,11991,9252,9252,8981,11991
841,4179,11991,11765,11765,4179,11991
842,11347,11991,9564,9564,11347,11991
843,2228,11991,8488,8488,2228,11991
844,9506,11991,9685,9685,9506,11991
845,2045,11991,2635,2635,2045,11991
846,11609,11991,11604,11604,11609,11991
847,11297,11991,11303,11303,11297,11991
848,8910,11991,8906,8906,8910,11991
849,2139,11991,8477,8477,2139,11991
850,8993,11991,8971,8971,8993,11991
851,11653,11991,9181,9181,11653,11991
852,2045,11991,2543,2543,2045,11991
853,8858,11991,6678,6678,8858,11991
854,8320,11991,11619,11619,8320,11991
855,8932,11991,8922,8922,8932,11991
856,1777,11991,1663,1663,1777,11991
857,9014,11991,9026,9026,9014,11991
858,2100,11991,11760,11760,2100,11991
859,2980,11991,2100,2100,2980,11991
860,11320,11991,11106,11106,11320,11991
861,9233,11991,9354,9354,9233,11991
862,8890,11991,8894,8894,8890,11991
863,6753,11991,2693,2693,6753,11991
864,8964,11991,9257,9257,8964,11991
865,2514,11991,1900,1900,2514,11991
866,8904,11991,8907,8907,8904,11991
867,8830,11991,8834,8834,8830,11991
868,1635,11991,8801,8801,1635,11991
869,9290,11991,9198,9198,9290,11991
870,9415,11991,9460,9460,9415,11991
871,9726,11991,8552,8552,9726,11991
872,2465,11991,2342,2342,2465,11991
873,8973,11991,9349,9349,8973,11991
874,8769,11991,9772,9772,8769,11991
875,8822,11991,11784,11784,8822,11991
876,9638,11991,9637,9637,9638,11991
877,8949,11991,9069,9069,8949,11991
878,9416,11991,9457,9457,9416,11991
879,8772,11991,11186,11186,8772,11991
880,2974,11991,1988,1988,2974,11991
881,9748,11991,9582,9582,9748,11991
882,9272,11991,9271,9271,9272,11991
883,1633,11991,1643,1643,1633,11991
884,8750,11991,11420,11420,8750,11991
885,11503,11991,11521,11521,11503,11991
886,6671,11991,5909,5909,6671,11991
887,8986,11991,9308,9308,8986,11991
888,8920,11991,8918,8918,8920,11991
889,11496,11991,11503,11503,11496,11991
890,11751,11991,11864,11864,11751,11991
891,8957,11991,9351,9351,8957,11991
892,9312,11991,9314,9314,9312,11991
893,9296,11991,9299,9299,9296,11991
894,8851,11991,11539,11539,8851,11991
895,9291,11991,9294,9294,9291,11991
896,8974,11991,8967,8967,8974,11991
897,9237,11991,9233,9233,9237,11991
898,2548,11991,9602,9602,2548,11991
899,8769,11991,11562,11562,8769,11991
900,2208,11991,2492,2492,2208,11991
901,11259,11991,11258,11258,11259,11991
902,9336,11991,8989,8989,9336,11991
903,8935,11991,8931,8931,8935,11991
904,9677,11991,3845,3845,9677,11991
905,11255,11991,11254,11254,11255,11991
906,9008,11991,9334,9334,9008,11991
907,9018,11991,9326,9326,9018,11991
908,8609,11991,8822,8822,8609,11991
909,9035,11991,9063,9063,9035,11991
910,9039,11991,8976,8976,9039,11991
911,11792,11991,11967,11967,11792,11991
912,11074,11991,1571,1571,11074,11991
913,9514,11991,11641,11641,9514,11991
914,2318,11991,1883,1883,2318,11991
915,1647,11991,8604,8604,1647,11991
916,9497,11991,10053,10053,9497,11991
917,3551,11991,2425,2425,3551,11991
918,9512,11991,9693,9693,9512,11991
919,9392,11991,9220,9220,9392,11991
920,8866,11991,9626,9626,8866,11991
921,9726,11991,11520,11520,9726,11991
922,11499,11991,11519,11519,11499,11991
923,2233,11991,2994,2994,2233,11991
924,1623,11991,11347,11347,1623,11991
925,1989,11991,2301,2301,1989,11991
926,11604,11991,11607,11607,11604,11991
927,9039,11991,8977,8977,9039,11991
928,11408,11991,11517,11517,11408,11991
929,8608,11991,1912,1912,8608,11991
930,1999,11991,2572,2572,1999,11991
931,9393,11991,8960,8960,9393,11991
932,2803,11991,5051,5051,2803,11991
933,1651,11991,1648,1648,1651,11991
934,9193,11991,11488,11488,9193,11991
935,9726,11991,9512,9512,9726,11991
936,8866,11991,9572,9572,8866,11991
937,9336,11991,9450,9450,9336,11991
938,9319,11991,9311,9311,9319,11991
939,2801,11991,11780,11780,2801,11991
940,9039,11991,9004,9004,9039,11991
941,1647,11991,9537,9537,1647,11991
942,1856,11991,8512,8512,1856,11991
943,11579,11991,11555,11555,11579,11991
944,9304,11991,8946,8946,9304,11991
945,9008,11991,9041,9041,9008,11991
946,9058,11991,9385,9385,9058,11991
947,1751,11991,5378,5378,1751,11991
948,11964,11991,11724,11724,11964,11991
949,2057,11991,2489,2489,2057,11991
950,8772,11991,8846,8846,8772,11991
951,8769,11991,8857,8857,8769,11991
952,2345,11991,8350,8350,2345,11991
953,9001,11991,9002,9002,9001,11991
954,9414,11991,9412,9412,9414,11991
955,8565,11991,11444,11444,8565,11991
956,11499,11991,2681,2681,11499,11991
957,11503,11991,10962,10962,11503,11991
958,1820,11991,2061,2061,1820,11991
959,2291,11991,8870,8870,2291,11991
960,2291,11991,11550,11550,2291,11991
961,9286,11991,9205,9205,9286,11991
962,8920,11991,8919,8919,8920,11991
963,8952,11991,8972,8972,8952,11991
964,1606,11991,1697,1697,1606,11991
965,9042,11991,8986,8986,9042,11991
966,8958,11991,9066,9066,8958,11991
967,11408,11991,11498,11498,11408,11991
968,9023,11991,9028,9028,9023,11991
969,6679,11991,9591,9591,6679,11991
970,1737,11991,1678,1678,1737,11991
971,2974,11991,9529,9529,2974,11991
972,2139,11991,2547,2547,2139,11991
973,9522,11991,2118,2118,9522,11991
974,8769,11991,9473,9473,8769,11991
975,2291,11991,9485,9485,2291,11991
976,1617,11991,8817,8817,1617,11991
977,2393,11991,1925,1925,2393,11991
978,8835,11991,8845,8845,8835,11991
979,11785,11991,11559,11559,11785,11991
980,9336,11991,9013,9013,9336,11991
981,2318,11991,2433,2433,2318,11991
982,1641,11991,11310,11310,1641,11991
983,1598,11991,9576,9576,1598,11991
984,1845,11991,9760,9760,1845,11991
985,9254,11991,8964,8964,9254,11991
986,8603,11991,1501,1501,8603,11991
987,1609,11991,9084,9084,1609,11991
988,11955,11991,11956,11956,11955,11991
989,8772,11991,8572,8572,8772,11991
990,9270,11991,9269,9269,9270,11991
991,8983,11991,9044,9044,8983,11991
992,9290,11991,9133,9133,9290,11991
993,9005,11991,9365,9365,9005,11991
994,2248,11991,11139,11139,2248,11991
995,2592,11991,2579,2579,2592,11991
996,9473,11991,8851,8851,9473,11991
997,8609,11991,11245,11245,8609,11991
998,8603,11991,8568,8568,8603,11991
999,11816,11991,1923,1923,11816,11991
1000,3551,11991,6746,6746,3551,11991
1001,8973,11991,11493,11493,8973,11991
1002,2693,11991,2154,2154,2693,11991
1003,2179,11991,10343,10343,2179,11991
1004,1623,11991,9493,9493,1623,11991
1005,8895,11991,8892,8892,8895,11991
1006,8463,11991,11777,11777,8463,11991
1007,1759,11991,1928,1928,1759,11991
1008,9314,11991,9319,9319,9314,11991
1009,6679,11991,2350,2350,6679,11991
1010,9529,11991,11662,11662,9529,11991
1011,8603,11991,8808,8808,8603,11991
1012,2809,11991,8488,8488,2809,11991
1013,9285,11991,9398,9398,9285,11991
1014,8971,11991,9347,9347,8971,11991
1015,9224,11991,9052,9052,9224,11991
1016,2680,11991,2295,2295,2680,11991
1017,2291,11991,9665,9665,2291,11991
1018,1974,11991,2174,2174,1974,11991
1019,1641,11991,2488,2488,1641,11991
1020,8903,11991,8910,8910,8903,11991
1021,2576,11991,9661,9661,2576,11991
1022,8925,11991,8922,8922,8925,11991
1023,1761,11991,11432,11432,1761,11991
1024,9271,11991,9273,9273,9271,11991
1025,3839,11991,9619,9619,3839,11991
1026,3839,11991,11631,11631,3839,11991
1027,8904,11991,8908,8908,8904,11991
1028,11375,11991,11388,11388,11375,11991
1029,8719,11991,4675,4675,8719,11991
1030,11499,11991,11514,11514,11499,11991
1031,11499,11991,11500,11500,11499,11991
1032,9392,11991,9303,9303,9392,11991
1033,11583,11991,11956,11956,11583,11991
1034,9058,11991,9044,9044,9058,11991
1035,1989,11991,11171,11171,1989,11991
1036,8609,11991,8737,8737,8609,11991
1037,1901,11991,2851,2851,1901,11991
1038,8972,11991,9386,9386,8972,11991
1039,9044,11991,9008,9008,9044,11991
1040,8769,11991,9592,9592,8769,11991
1041,2809,11991,9507,9507,2809,11991
1042,11308,11991,3261,3261,11308,11991
1043,9055,11991,9040,9040,9055,11991
1044,9415,11991,9459,9459,9415,11991
1045,2625,11991,9747,9747,2625,11991
1046,9014,11991,9022,9022,9014,11991
1047,2443,11991,2813,2813,2443,11991
1048,9224,11991,9069,9069,9224,11991
1049,1641,11991,8840,8840,1641,11991
1050,8915,11991,8920,8920,8915,11991
1051,2422,11991,11181,11181,2422,11991
1052,9628,11991,11202,11202,9628,11991
1053,11438,11991,11461,11461,11438,11991
1054,9473,11991,8852,8852,9473,11991
1055,9015,11991,11491,11491,9015,11991
1056,8839,11991,6667,6667,8839,11991
1057,4675,11991,8691,8691,4675,11991
1058,6679,11991,2350,2350,6679,11991
1059,1683,11991,2637,2637,1683,11991
1060,1623,11991,11427,11427,1623,11991
1061,1604,11991,1633,1633,1604,11991
1062,9042,11991,8974,8974,9042,11991
1063,9014,11991,9425,9425,9014,11991
1064,11630,11991,11557,11557,11630,11991
1065,8381,11991,2449,2449,8381,11991
1066,9290,11991,9020,9020,9290,11991
1067,9311,11991,9296,9296,9311,11991
1068,8986,11991,9071,9071,8986,11991
1069,2100,11991,8424,8424,2100,11991
1070,2228,11991,8824,8824,2228,11991
1071,2214,11991,2635,2635,2214,11991
1072,9313,11991,9312,9312,9313,11991
1073,8870,11991,1938,1938,8870,11991
1074,9264,11991,9263,9263,9264,11991
1075,5372,11991,11858,11858,5372,11991
1076,9532,11991,1645,1645,9532,11991
1077,2841,11991,8851,8851,2841,11991
1078,11495,11991,11518,11518,11495,11991
1079,11408,11991,11502,11502,11408,11991
1080,8603,11991,1593,1593,8603,11991
1081,8770,11991,6714,6714,8770,11991
1082,2382,11991,8725,8725,2382,11991
1083,8813,11991,5277,5277,8813,11991
1084,8772,11991,11757,11757,8772,11991
1085,9314,11991,9321,9321,9314,11991
1086,11244,11991,11243,11243,11244,11991
1087,9299,11991,9298,9298,9299,11991
1088,9251,11991,9256,9256,9251,11991
1089,8952,11991,9368,9368,8952,11991
1090,9414,11991,9459,9459,9414,11991
1091,9535,11991,11775,11775,9535,11991
1092,9077,11991,11629,11629,9077,11991
1093,9493,11991,5462,5462,9493,11991
1094,11738,11991,11736,11736,11738,11991
1095,8610,11991,1655,1655,8610,11991
1096,2291,11991,11435,11435,2291,11991
1097,9513,11991,9581,9581,9513,11991
1098,8968,11991,8991,8991,8968,11991
1099,8986,11991,9216,9216,8986,11991
1100,8609,11991,11783,11783,8609,11991
1101,1599,11991,11098,11098,1599,11991
1102,9017,11991,8945,8945,9017,11991
1103,8603,11991,2237,2237,8603,11991
1104,9133,11991,9197,9197,9133,11991
1105,11611,11991,11605,11605,11611,11991
1106,6723,11991,11238,11238,6723,11991
1107,9460,11991,9458,9458,9460,11991
1108,9034,11991,9218,9218,9034,11991
1109,2460,11991,2064,2064,2460,11991
1110,2443,11991,2185,2185,2443,11991
1111,9285,11991,9031,9031,9285,11991
1112,1810,11991,2482,2482,1810,11991
1113,11320,11991,11771,11771,11320,11991
1114,8978,11991,9042,9042,8978,11991
1115,9588,11991,8867,8867,9588,11991
1116,11248,11991,11247,11247,11248,11991
1117,2222,11991,8860,8860,2222,11991
1118,1635,11991,1641,1641,1635,11991
1119,9383,11991,9221,9221,9383,11991
1120,8839,11991,11592,11592,8839,11991
1121,9220,11991,8979,8979,9220,11991
1122,8350,11991,8409,8409,8350,11991
1123,8983,11991,9253,9253,8983,11991
1124,1993,11991,2133,2133,1993,11991
1125,9726,11991,11496,11496,9726,11991
1126,9281,11991,9055,9055,9281,11991
1127,2119,11991,2093,2093,2119,11991
1128,9042,11991,8954,8954,9042,11991
1129,8960,11991,8975,8975,8960,11991
1130,2465,11991,2656,2656,2465,11991
1131,2507,11991,2309,2309,2507,11991
1132,1607,11991,1617,1617,1607,11991
1133,11503,11991,11497,11497,11503,11991
1134,9315,11991,9320,9320,9315,11991
1135,1651,11991,9574,9574,1651,11991
1136,6671,11991,1623,1623,6671,11991
1137,11780,11991,11758,11758,11780,11991
1138,1608,11991,1955,1955,1608,11991
1139,1655,11991,5102,5102,1655,11991
1140,9063,11991,9239,9239,9063,11991
1141,8958,11991,9342,9342,8958,11991
1142,1917,11991,1838,1838,1917,11991
1143,8839,11991,8792,8792,8839,11991
1144,1598,11991,11764,11764,1598,11991
1145,8769,11991,9473,9473,8769,11991
1146,9415,11991,9414,9414,9415,11991
1147,8817,11991,11778,11778,8817,11991
1148,11551,11991,11654,11654,11551,11991
1149,9297,11991,9013,9013,9297,11991
1150,8985,11991,8943,8943,8985,11991
1151,1971,11991,2694,2694,1971,11991
1152,2277,11991,8358,8358,2277,11991
1153,9391,11991,8952,8952,9391,11991
1154,8925,11991,8935,8935,8925,11991
1155,9494,11991,9547,9547,9494,11991
1156,1537,11991,8715,8715,1537,11991
1157,11716,11991,11718,11718,11716,11991
1158,8935,11991,8928,8928,8935,11991
1159,9487,11991,9539,9539,9487,11991
1160,8920,11991,8917,8917,8920,11991
1161,2585,11991,1884,1884,2585,11991
1162,11771,11991,9683,9683,11771,11991
1163,9042,11991,9224,9224,9042,11991
1164,1605,11991,9533,9533,1605,11991
1165,9391,11991,9017,9017,9391,11991
1166,11074,11991,2193,2193,11074,11991
1167,1647,11991,3839,3839,1647,11991
1168,6719,11991,4565,4565,6719,11991
1169,1961,11991,2127,2127,1961,11991
1170,1608,11991,1649,1649,1608,11991
1171,8890,11991,8891,8891,8890,11991
1172,9036,11991,9219,9219,9036,11991
1173,1932,11991,1763,1763,1932,11991
1174,6647,11991,9573,9573,6647,11991
1175,8788,11991,2454,2454,8788,11991
1176,2576,11991,2411,2411,2576,11991
1177,8923,11991,8936,8936,8923,11991
1178,11956,11991,11581,11581,11956,11991
1179,2364,11991,8846,8846,2364,11991
1180,11771,11991,9534,9534,11771,11991
1181,2291,11991,8870,8870,2291,11991
1182,11761,11991,9587,9587,11761,11991
1183,8867,11991,2281,2281,8867,11991
1184,8839,11991,11662,11662,8839,11991
1185,9055,11991,9056,9056,9055,11991
1186,8972,11991,8950,8950,8972,11991
1187,11780,11991,8720,8720,11780,11991
1188,8979,11991,9392,9392,8979,11991
1189,2512,11991,1972,1972,2512,11991
1190,1796,11991,6416,6416,1796,11991
1191,2465,11991,2044,2044,2465,11991
1192,9491,11991,9427,9427,9491,11991
1193,1929,11991,11044,11044,1929,11991
1194,11499,11991,11504,11504,11499,11991
1195,8935,11991,8924,8924,8935,11991
1196,1616,11991,1643,1643,1616,11991
1197,8769,11991,9536,9536,8769,11991
1198,2734,11991,11949,11949,2734,11991
1199,11495,11991,11498,11498,11495,11991
1200,2381,11991,1663,1663,2381,11991
1201,1810,11991,6362,6362,1810,11991
1202,9512,11991,11628,11628,9512,11991
1203,3839,11991,11446,11446,3839,11991
1204,6671,11991,11773,11773,6671,11991
1205,1796,11991,1845,1845,1796,11991
1206,2329,11991,2393,2393,2329,11991
1207,9293,11991,9299,9299,9293,11991
1208,11771,11991,7527,7527,11771,11991
1209,9254,11991,9386,9386,9254,11991
1210,2548,11991,9541,9541,2548,11991
1211,2650,11991,2222,2222,2650,11991
1212,11264,11991,11104,11104,11264,11991
1213,11730,11991,11737,11737,11730,11991
1214,2228,11991,3261,3261,2228,11991
1215,2335,11991,2127,2127,2335,11991
1216,1683,11991,11860,11860,1683,11991
1217,8852,11991,9644,9644,8852,11991
